id,like_count,parent_comment_id,reply_count,text,video_id,create_time
1741548142,7479892273418404630,0,7474579777647545622,0,Wäre noch SPD hätte ich in Deutschland bleiben können aber leider ist das nicht so und bei diesem neuen Kanzler da wird das gefährlich er möchte krieg mit Russland das wegen bin hier in Türkei zurück,7474579777647545622
1741449404,7479468161860944662,0,7474579777647545622,0,Niemals diese Partei,7474579777647545622
1740929993,7477237302789587734,0,7474579777647545622,0,"Genosse Lars und Saskia*innen sind das bessere Kanzlerduo 👍👍👍👍.
Neuwahlen. Dann gewinnt die SPD. Merz Rücktritt sofort 👍👍👍",7474579777647545622
1740643583,7476007135316427542,0,7474579777647545622,0,Glückwunsch 👍👍👍,7474579777647545622
1740412580,7475014936327947030,0,7474579777647545622,0,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,7474579777647545622
1740403242,7474974743634395926,0,7474579777647545622,0,Keine Rente mehr für sturre altwählee😩😩,7474579777647545622
1740387105,7474905389470728982,0,7474579777647545622,0,👍👍👍👍👍👍👍👍👍👍❤️❤️❤️Spd scholz❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍👍,7474579777647545622
1740383578,7474890312759345942,0,7474579777647545622,0,Wir brauchen gar nicht mehr wählen zu gehn weil es nur manipuliert wird uns fragt e keiner,7474579777647545622
1740360391,7474790344555528982,0,7474579777647545622,1,komme aus Dortmund und wähle💙💙💙💙💙,7474579777647545622
1740348103,7474737950653530902,0,7474579777647545622,0,💙💙💙💙💙💪💯👍,7474579777647545622
1740340088,7474703665853678358,0,7474579777647545622,0,ach nööö lass ma. kommt eh net weiter 😄😄😄😄😄,7474579777647545622
1740328389,7474653325080019734,0,7474579777647545622,0,3.5 Jahre versagen werden gleich hoffentlich belohnt und zwar mit dem abrutschen in die Bedeutungslosigkeit,7474579777647545622
1740328267,7474652820739769110,0,7474579777647545622,0,AfD 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7474579777647545622
1740327217,7474648334884946710,0,7474579777647545622,0,tut mir leid für euch,7474579777647545622
1740324593,7474637022139073302,0,7474579777647545622,0,Dankeschön 🙏🙏🙏🙏🤲🤲🤲🥰🥰🥰🥰🥰 GO SPD für immer 🥰🥰🥰🥰,7474579777647545622
1740322424,7474627732976452374,0,7474579777647545622,0,Wieviel Geld gabs für die Interviews? :-),7474579777647545622
1740322278,7474627096347575062,0,7474579777647545622,0,🙈🙈🙈🙈😂😂😂,7474579777647545622
1740322021,7474625981996909334,0,7474579777647545622,0,Ich auch 🥰🥰🥰,7474579777647545622
1740322007,7474625912417583894,0,7474579777647545622,0,Super 🥰🥰🥰,7474579777647545622
1740321682,7474624542142235414,0,7474579777647545622,0,3 Jahre versagt !!,7474579777647545622
1740320752,7474620548032348950,0,7474579777647545622,0,🤣🤣🤣🤣🤣🤣,7474579777647545622
1740317889,7474608222656725783,0,7474579777647545622,0,🤣🤣🤣🤣🤣,7474579777647545622
1740316028,7474600236088132374,0,7474579777647545622,0,Um Gottes Willen es gibt sie wirklich noch ....unfassbar,7474579777647545622
1740315786,7474599217018749718,0,7474579777647545622,0,"Das ist gut, demokratische Grüße",7474579777647545622
1740315663,7474598688175538966,0,7474579777647545622,0,"Habt ihr das denn noch immer nicht begriffen, die belügen euch, ziehen euch das Geld aus der Tasche und sind für die finanzielle Schieflage in Deutschland verantwortlich.",7474579777647545622
1740315396,7474597527850844950,0,7474579777647545622,0,"SPD hat noch schnell ein Enteignungs Gesetzt verordnet damit man seine Immobilie nicht einfach mal verkaufen kann ,GRASS",7474579777647545622
1740314553,7474593946422493974,0,7474579777647545622,0,Was 🙈,7474579777647545622
